"","KO_E12_FCL_1","KO_E12_FCL_2","KO_E12_FCL_3","S200A_3_FCL_1","S200A_3_FCL_2","S200A_3_FCL_3","S200A_5_FCL_1","S200A_5_FCL_2","S200WT_1_FCL_1","S200WT_1_FCL_2","S200WT_2_FCL_3"
"ENSMUSG00000030610",68.440297982948,55.3637798750686,66.999087154558,89.8758168674015,71.6218408121072,63.1170688920864,80.5620970678256,63.574576376123,41.3602026422978,61.9351249167257,84.2336192184897
"ENSMUSG00000030611",169.662923571174,182.295372759372,167.497717886395,84.5442006125556,133.819755201569,209.548668721727,105.737752401521,153.95770905543,68.9336710704963,72.25764573618,103.725696393016
"ENSMUSG00000030612",292.165305675106,266.016210619232,291.368123207031,471.467208821369,351.041259243552,269.131181755856,338.612564238205,241.277006728659,523.895900135772,531.609822201896,245.043255908334
"ENSMUSG00000030613",87.4195402807403,93.1731905214568,84.1383885196775,31.9896975290751,49.9468100400221,96.442881267108,35.6655117227353,83.4895039156314,13.7867342140993,36.12882286809,67.5261244974669
"ENSMUSG00000030614",120.201867886018,111.402727797394,143.346884144636,127.9587901163,116.856687640806,98.9675640227914,116.647203046123,101.872513952101,193.01427899739,113.547729013997,90.4989297388732
"ENSMUSG00000030615",292.165305675106,281.545075706141,275.007880994872,171.373379620045,232.770982639348,282.25953208541,197.62889436951,270.383439286403,41.3602026422978,180.64411434045,239.474091001326
"ENSMUSG00000030619",900.651316313417,869.616444866931,847.616358420455,373.21313783921,562.608407431947,887.173520347166,300.849081237661,622.724464985397,165.440810569191,190.966635159904,241.562527841454
"ENSMUSG00000030621",2.87564277239277,7.42684851982627,7.79059152959977,3.80829732488989,1.88478528452914,3.53455585795684,7.55269660010865,4.59575250911732,0,0,6.26531052038353
"ENSMUSG00000030629",404.890502352903,372.01759403857,441.726539728307,377.783094629077,370.831504731108,385.771525068432,388.544280650034,424.341148341833,454.962229065276,443.868395236534,600.773664343443
"ENSMUSG00000030630",86.8444117262618,76.9691573872904,85.6965068255975,188.891547314539,117.327883961939,89.3737695511943,156.089063068912,121.787441491609,386.02855799478,159.999072701541,196.313062972017
"ENSMUSG00000030638",14.9533424164424,7.42684851982627,12.4649464473596,9.90157304471372,16.0206749184977,11.1086041250072,25.5952495892571,14.5532162788715,151.654076355092,46.4513436875443,36.8957175089252
"ENSMUSG00000030641",98.3469828158329,118.82957631722,107.510163108477,38.8446327138769,67.8522702430489,119.165026068259,46.9945566228983,124.851276497687,55.1469368563971,25.8063020486357,28.5419701484139
"ENSMUSG00000030643",9.20205687165688,20.255041417708,13.2440056003196,3.80829732488989,7.53914113811655,10.6036675738705,4.61553681117751,6.12767001215643,0,10.3225208194543,12.5306210407671
"ENSMUSG00000030647",1043.85832637858,1061.3641702879,828.918938749416,617.705826097141,756.741291738448,1066.42599600069,619.32112120891,1109.87423095183,179.227544783291,299.353103764174,652.984585346639
"ENSMUSG00000030649",291.015048566149,355.813560904404,302.274951348471,311.518721175993,254.446013411433,282.764468636547,291.198413359745,274.213233044,551.469368563971,263.224280896084,228.335761187311
"ENSMUSG00000030652",450.325658156708,480.04448159968,479.900438223346,635.223993791634,467.897946884358,396.375192642302,587.85155204179,401.362385796246,716.910179133162,732.898978181255,563.877946834518
"ENSMUSG00000030654",3432.36721312802,3217.85091322655,3501.8708925551,3205.06302862733,3406.27820546528,2922.06782142803,2718.13158752799,2828.68566936171,951.28466077285,1832.24744545314,1738.27559659974
"ENSMUSG00000030655",161.035995253995,193.77322956274,218.915621981754,201.839758219164,263.869939834079,196.420318392173,229.937652047752,215.234409176995,261.947950067886,278.708062125266,231.120343640815
"ENSMUSG00000030657",8.62692831717832,6.0765124253124,7.01153237663979,3.04663785991191,2.35598160566142,4.03949240909353,1.67837702224637,9.9574637697542,0,0,2.08843684012784
"ENSMUSG00000030659",36.8082274866275,34.4335704101036,39.7320168009588,69.3110113129961,71.1506444909749,48.4739089091223,67.9742694009779,45.1915663396537,68.9336710704963,123.870249833451,162.201927916596
"ENSMUSG00000030660",116.175968004668,101.27520708854,112.184518026237,210.218012333922,196.960062233295,117.145279863712,247.980205036901,144.000245285676,399.815292208879,325.15940581281,316.05010847268
"ENSMUSG00000030662",1340.04953193503,1450.93613355515,1181.05367588733,1338.23567996631,963.125280394389,1305.76592123948,1204.23551346177,1171.91688982492,1957.7162584021,1460.63669595278,925.873665790011
"ENSMUSG00000030663",864.993345935746,790.621783337869,958.242758140772,2090.75523136455,1234.06316504545,883.638964489209,1382.56307207545,1027.15068578772,1985.28972683029,1372.89526898742,970.426985046071
"ENSMUSG00000030669",18.9792422977923,23.6308816539927,21.8136562828794,10.6632325096917,12.2511043494394,12.6234137784173,7.13310234454706,14.5532162788715,0,0,4.17687368025569
"ENSMUSG00000030671",9.77718542613543,10.127520708854,8.56965068255975,26.6580812742293,30.1565645524662,22.7221448011511,32.3087576782426,24.5106800486257,27.5734684281985,15.4837812291814,38.2880087356771
"ENSMUSG00000030672",874.195402807403,968.8661478137,689.46735036958,893.426552419169,800.562549603751,1115.40484146095,512.744180296265,508.596611008984,206.801013211489,340.643187041992,235.29721732107
"ENSMUSG00000030674",27.6061706149706,4.0510082835416,12.4649464473596,31.9896975290751,26.3869939834079,13.6332868806907,44.0573968339671,29.8723913092626,41.3602026422978,72.25764573618,18.7959315611506
"ENSMUSG00000030677",605.610367865918,543.510278041832,599.096488626222,878.955022584587,622.450340215747,587.746145523108,607.992076308747,546.128589833442,496.322431707574,614.18998875753,384.272378583523
"ENSMUSG00000030678",109.274425350925,135.708777498644,110.626399720317,58.6477788033044,71.6218408121072,121.184772272806,98.1850558014125,88.0852564247487,55.1469368563971,67.0963853264529,75.1837262446024
"ENSMUSG00000030680",346.802518350569,395.648475692563,378.622748338549,358.741608004628,347.271688674493,347.396347182043,386.865903627788,258.894058013609,523.895900135772,423.223353597626,325.796147059944
"ENSMUSG00000030681",51.7615699030699,54.6886118278116,59.9875547779182,59.4094382682823,49.4756137188898,55.0380840738993,81.4012855789488,55.9149888609274,41.3602026422978,46.4513436875443,132.963812154806
"ENSMUSG00000030682",212.797565157065,211.32759879142,190.869492475194,272.674088462116,252.561228126904,242.369544545612,225.741709492136,176.936471601017,248.161215853787,227.095458027994,208.147538399408
"ENSMUSG00000030685",33.9325847142347,24.9812177485065,33.499543577279,3.04663785991191,15.5494785973654,31.3060661704748,13.4270161779709,29.106432557743,0,0,27.8458245350379
"ENSMUSG00000030688",35.6579703776704,32.4080662683328,27.2670703535992,60.1710977332603,29.6853682313339,28.7813834147914,99.4438385680973,39.8298550790168,55.1469368563971,108.38646860427,143.405996355445
"ENSMUSG00000030689",966.791100078451,1074.19236318578,1045.49738327229,1015.29206681565,1006.47534193856,1007.85335606884,1039.75456528162,781.277926549945,1020.21833184335,939.34939457034,586.154606462548
"ENSMUSG00000030691",94.8962114889615,80.3449976235751,105.172985649597,130.243768511234,99.8936200800443,93.9181985114245,101.961404101467,77.3618339034749,151.654076355092,113.547729013997,77.2721630847302
"ENSMUSG00000030693",5.17615699030699,8.1020165670832,3.11623661183991,5.33161625484585,0.942392642264568,3.53455585795684,4.61553681117751,3.06383500607822,0,46.4513436875443,34.1111350554214
"ENSMUSG00000030695",3331.14458753979,3168.56364577679,3232.31642563095,4656.02430941038,3103.77016729836,2970.54173033715,3593.82479888503,3017.87748098704,5873.14877520629,4939.32621210888,3515.53534754854
"ENSMUSG00000030697",159.31060959056,144.485962112984,70.8943829193579,18.2798271594715,17.9054602030268,228.736257664921,18.46214724471,193.787564134447,0,41.2900832778172,30.6304069885417
"ENSMUSG00000030701",25.880784951535,32.4080662683328,24.9298928947193,23.6114434143173,23.5598160566142,22.2172082500144,33.9871347004889,20.680886291028,41.3602026422978,61.9351249167257,47.3379017095645
"ENSMUSG00000030703",17.8289851888352,27.0067218902773,21.0345971299194,18.2798271594715,12.2511043494394,18.6826523920576,15.5249874557789,16.0851337819106,41.3602026422978,15.4837812291814,45.9456104828126
"ENSMUSG00000030704",673.475537294388,631.95729223249,642.723801191981,460.042316846699,677.580309788225,659.952072335655,529.94754477429,803.490730344012,289.521418496085,438.707134826807,837.463172891265
"ENSMUSG00000030706",247.305278425779,270.74238695003,279.682235912632,325.990251010575,292.141719102016,266.101562449036,367.144973616393,312.511170619978,620.403039634467,459.352176465716,352.24968036823
"ENSMUSG00000030707",15.528470970921,20.9302094649649,14.0230647532796,7.61659464977979,14.6070859551008,22.2172082500144,15.5249874557789,30.6383500607822,55.1469368563971,10.3225208194543,65.4376876573391
"ENSMUSG00000030708",8.05179976269977,8.1020165670832,6.23247322367982,4.56995678986787,2.82717792679371,6.05923861364029,7.13310234454706,3.82979375759777,0,0,14.6190578808949
"ENSMUSG00000030714",167.362409353259,151.237642585553,166.718658733435,184.321590524671,135.233344164966,116.135406761439,203.503213947372,108.000183964257,330.881621138382,221.934197618267,144.798287582197
"ENSMUSG00000030717",99.49723992479,89.1221822379152,95.0452166611172,25.8964218092513,32.0413498369953,49.4837820113957,107.416129423768,130.212987758324,82.7204052845956,92.9026873750886,66.133833270715
"ENSMUSG00000030718",292.740434229584,222.130287547531,292.926241512951,345.031737635024,394.391320787722,288.823707250187,427.566546417262,357.702736959632,317.094886924283,392.255791139263,633.492508172113
"ENSMUSG00000030720",97.1967257068758,109.377223655623,118.416991249917,165.280103900221,122.511043494394,79.2750385284605,114.129637512753,88.8512151762683,234.374481639688,165.160333111269,132.26766654143
"ENSMUSG00000030722",274.911449040749,271.417554997287,308.507424572151,486.700398120928,434.914204405098,361.534570613871,221.126172680959,193.787564134447,289.521418496085,196.127895569632,148.975161262453
"ENSMUSG00000030725",32.7823276052776,35.7839065046175,28.0461295065592,20.5648055544054,32.9837424792599,32.3159392727482,17.2033644780253,42.893690085095,13.7867342140993,5.16126040972715,3.48072806687974
"ENSMUSG00000030726",423.869744650695,421.304861488327,418.354765139508,311.518721175993,292.141719102016,342.346981670676,335.255810193712,377.61766449914,454.962229065276,299.353103764174,275.673662896875
"ENSMUSG00000030727",73.0413264187764,76.9691573872904,51.4179040953585,57.1244598733484,65.9674849585198,64.1269419943597,69.6526464232242,45.9575250911732,13.7867342140993,72.25764573618,58.4762315235796
"ENSMUSG00000030729",96.6215971523972,110.05239170288,81.0221519078376,58.6477788033044,55.1299695724773,57.5627668295828,89.3735764346191,89.6171739277878,124.080607926893,118.708989423724,108.598715686648
"ENSMUSG00000030731",24.7305278425779,24.9812177485065,17.1393013651195,9.13991357973574,15.5494785973654,15.6530330852374,19.7209300113948,29.106432557743,41.3602026422978,36.12882286809,9.74603858726327
"ENSMUSG00000030733",132.279567530068,153.938314774581,129.323819391356,153.855211925552,126.280614063452,126.234137784173,143.920829657626,88.0852564247487,137.867342140993,175.482853930723,169.859529663731
"ENSMUSG00000030738",3553.71933812299,3121.97705051606,3751.94888065525,3985.76398022976,3845.43317676057,2821.58544775183,3805.71989794364,3279.06941525521,3901.64578259009,4067.07320286499,3673.56040178488
"ENSMUSG00000030739",21.2797565157065,25.6563857957635,25.7089520476792,31.2280380640971,18.8478528452914,10.6036675738705,44.0573968339671,20.680886291028,206.801013211489,77.4189061459072,96.0680946458808
"ENSMUSG00000030741",215.098079374979,235.63364849267,186.195137557435,264.295834347359,186.593743168385,238.330052136518,214.832258847535,122.553400243129,386.02855799478,273.546801715539,150.367452489205
"ENSMUSG00000030742",8.62692831717832,6.0765124253124,6.23247322367982,12.1865514396477,12.2511043494394,10.0987310227338,21.3993070336412,16.0851337819106,13.7867342140993,51.6126040972715,71.0068525643467
"ENSMUSG00000030744",9855.97803809899,9858.80382604575,8668.59119498567,5901.33753464938,7733.74521874418,10409.771938234,7486.82030198548,9088.10058677951,1999.07646104439,5997.38459610294,7494.70367360545
"ENSMUSG00000030747",11.5025710895711,11.4778568033679,6.23247322367982,10.6632325096917,16.4918712396299,23.7320179034245,22.2384955447644,24.5106800486257,13.7867342140993,51.6126040972715,36.8957175089252
"ENSMUSG00000030748",10.352313980614,14.8536970396525,13.2440056003196,17.5181676944935,12.2511043494394,7.57404826705036,14.6857989446557,16.0851337819106,13.7867342140993,134.192770652906,73.7914350178505
"ENSMUSG00000030750",184.616265987616,157.314155010866,187.753255863355,262.772515417403,167.274694001961,180.767285306935,210.216722036357,155.489626558469,386.02855799478,227.095458027994,215.805140146544
"ENSMUSG00000030751",996.122656356857,882.444637764812,793.082217713257,548.394814784145,659.674849585198,986.646020921094,379.732801283241,1124.42744723071,647.976508062666,366.449489090627,386.360815423651
"ENSMUSG00000030752",13.2279567530068,33.0832343155897,8.56965068255975,0,2.35598160566142,22.2172082500144,1.25878276668478,9.9574637697542,0,0,8.35374736051137
"ENSMUSG00000030753",374.983817520018,391.597467409022,439.389362269427,303.902126526213,401.459265604706,385.771525068432,347.424043604998,454.213539651095,330.881621138382,356.126968271173,334.846040033831
"ENSMUSG00000030754",350.828418231918,330.832343155897,364.599683585269,553.72643103899,416.066351559807,374.662920943425,428.825329183947,398.298550790168,909.924458130552,572.899905479713,424.648824159328
"ENSMUSG00000030759",219.699107810808,226.85646387833,200.218202310714,58.6477788033044,152.196411725728,264.081816244489,91.0519534568654,284.170696813754,124.080607926893,82.5801665556343,170.555675277107
"ENSMUSG00000030760",51.1864413485914,35.1087384573606,32.720484424319,15.2331892995596,33.4549388003922,90.8885792046044,19.3013357558332,68.9362876367598,13.7867342140993,5.16126040972715,22.9728052414063
"ENSMUSG00000030761",4.60102843582844,7.42684851982627,16.3602422121595,4.56995678986787,8.9527301015134,10.0987310227338,9.65066787791661,7.65958751519554,27.5734684281985,15.4837812291814,9.74603858726327
"ENSMUSG00000030763",307.693776646027,243.060497012496,238.392100805753,389.969646068725,258.215583980492,291.348390005871,354.557145949545,362.298489468749,427.388760637077,655.480072035347,458.063813601374
"ENSMUSG00000030766",111.57493956884,118.154408269963,115.300754638077,59.4094382682823,65.0250923162552,98.9675640227914,51.6100934340758,100.340596449062,68.9336710704963,46.4513436875443,43.1610280293088
"ENSMUSG00000030768",66.1397837650338,53.3382757332978,61.5456730838382,70.834330242952,49.4756137188898,41.4047971932087,62.0999498231156,52.0851951033297,41.3602026422978,129.031510243179,76.5760174713543
"ENSMUSG00000030769",14.3782138619639,8.1020165670832,4.67435491775986,8.37825411475777,3.76957056905827,6.05923861364029,5.87431957786228,3.06383500607822,0,0,0
"ENSMUSG00000030770",11.5025710895711,10.127520708854,8.56965068255975,20.5648055544054,14.1358896339685,15.6530330852374,13.8466104335325,18.3830100364693,41.3602026422978,20.6450416389086,49.4263385496923
"ENSMUSG00000030772",17.2538566343566,9.45235266159707,18.6974196710395,6.09327571982383,4.71196321132284,7.06911171591367,4.61553681117751,5.36171126063688,13.7867342140993,30.9675624583629,29.2381157617898
"ENSMUSG00000030774",155.859838263688,159.339659152636,142.567824991676,307.710423851103,168.688282965358,147.441472931914,164.480948180144,147.064080291754,165.440810569191,165.160333111269,130.875375314678
"ENSMUSG00000030779",1405.61418714559,1435.40726846824,1558.89736507291,2308.58983834825,1833.42488552572,1242.14391579626,1921.74169047209,1263.83194000726,2674.62643753526,1899.34383077959,1415.96017760668
"ENSMUSG00000030780",33.9325847142347,30.382562126562,31.1623661183991,48.7462057585906,43.3500615441701,37.3653047841151,66.7154866342931,45.1915663396537,55.1469368563971,15.4837812291814,77.9683086981062
"ENSMUSG00000030788",152.409066936817,137.059113593158,151.137475674236,68.5493518480181,175.28503146121,148.956282585324,129.654624968532,199.915234146604,96.5071394986949,87.7414269653615,172.644112117235
"ENSMUSG00000030792",10.9274425350925,10.8026887561109,7.01153237663979,40.3679516438329,16.4918712396299,13.128350329554,27.2736266115035,17.6170512849497,41.3602026422978,46.4513436875443,72.3991437910986
"ENSMUSG00000030793",167.362409353259,154.613482821838,139.451588379836,147.761936205728,166.332301359696,160.064886710331,163.222165413459,166.213049079743,0,92.9026873750886,84.9297648318656
"ENSMUSG00000030795",13119.2574562103,15284.4542538025,15490.8121974562,24072.247390629,16152.6098884147,10742.020188882,21704.77165169,9556.86734270947,30151.5877262351,30110.7932303482,17111.2591767808
"ENSMUSG00000030796",97.7718542613543,122.880584600762,66.999087154558,140.907001020926,94.2392642264568,149.966155687597,139.72488710201,139.404492776559,220.587747425588,196.127895569632,88.4104928987454
"ENSMUSG00000030800",10.352313980614,9.45235266159707,8.56965068255975,18.2798271594715,12.7223006705717,22.7221448011511,21.8189012892028,18.3830100364693,27.5734684281985,36.12882286809,52.907066616572
"ENSMUSG00000030801",108.699296796447,109.377223655623,115.300754638077,155.378530855508,115.44309867741,108.056421943252,146.018800935434,72.7660813943576,165.440810569191,154.837812291814,146.886724422325
"ENSMUSG00000030802",235.227578781729,243.735665059753,195.543847392954,252.870942372689,220.991074611041,276.705230022907,200.566054158441,256.596181759051,317.094886924283,273.546801715539,214.412848919792
"ENSMUSG00000030805",152.409066936817,174.868524239546,125.428523626556,107.393984561895,130.05018463251,225.201701806964,101.961404101467,189.957770376849,82.7204052845956,139.354031062633,59.8685227503315
"ENSMUSG00000030811",263.408877951178,292.347764462252,237.613041652793,371.689818909254,305.33521609372,271.150927960403,385.187526605541,208.340780413319,386.02855799478,464.513436875443,331.365311966951
"ENSMUSG00000030814",158.735481036081,148.536970396525,159.707126356795,168.326741760133,182.824172599326,221.667145949007,203.503213947372,185.362017867732,68.9336710704963,98.0639477848158,123.913919180919
"ENSMUSG00000030815",149.533424164424,126.256424837047,152.695593980156,306.187104921147,189.892117416311,141.382234318273,194.691734580579,115.659771479453,317.094886924283,258.063020486357,160.809636689844
"ENSMUSG00000030816",167.362409353259,183.645708853886,210.345971299194,262.772515417403,180.939387314797,181.777158409209,206.020779480742,150.127915297833,206.801013211489,263.224280896084,197.705354198769
"ENSMUSG00000030822",100.647497033747,64.1409644894087,87.2546251315174,22.0881244843614,68.7946628853135,153.500711545554,31.4695691671194,122.553400243129,0,5.16126040972715,36.1995718955493
"ENSMUSG00000030823",23.0051421791422,19.5798733704511,20.2555379769594,12.1865514396477,21.2038344509528,20.1974620454676,20.560118522518,20.680886291028,27.5734684281985,10.3225208194543,11.8344754273911
"ENSMUSG00000030824",280.087606031056,286.27125203694,219.694681134714,460.042316846699,375.543467942431,404.454177460489,360.011871271846,309.4473356139,606.616305420368,459.352176465716,364.780301408997
"ENSMUSG00000030825",280.662734585535,318.004150258016,215.020326216954,164.518444435243,173.400246176681,239.844861789928,133.011379013025,159.319420316067,13.7867342140993,46.4513436875443,64.0453964305872
"ENSMUSG00000030826",240.978864326514,251.162513579579,225.927154358393,178.989974269825,185.65135052612,292.358263108144,165.739730946829,207.574821661799,220.587747425588,165.160333111269,107.206424459896
"ENSMUSG00000030830",8.05179976269977,5.40134437805547,9.34870983551973,9.90157304471372,8.48153378038112,10.0987310227338,12.5878276668478,12.2553400243129,13.7867342140993,5.16126040972715,10.4421842006392
"ENSMUSG00000030835",373.258431856582,375.393434274855,378.622748338549,691.586794200005,359.051596702801,368.603682329784,497.638787096048,343.91547943228,1047.79180027154,686.44763449371,483.821201296284
"ENSMUSG00000030839",10.352313980614,13.5033609451387,14.0230647532796,28.1814002041852,12.2511043494394,10.0987310227338,27.2736266115035,22.2128037940671,55.1469368563971,25.8063020486357,15.3152034942709
"ENSMUSG00000030842",1169.2363512549,1055.28765786259,1187.28614911101,927.701228343178,1229.35120183413,1094.19750631321,1072.48291721543,1086.89546840625,758.27038177546,856.769228014706,1224.52013392829
"ENSMUSG00000030846",402.01485958051,391.597467409022,419.912883445428,381.591391953967,273.765062577857,400.414685051396,311.338937626701,419.745395832716,413.602026422978,304.514364173902,302.823341818537
"ENSMUSG00000030847",111.57493956884,113.428231939165,73.2315603782379,150.80857406564,124.395828778923,136.837805358043,137.626915824202,187.659894122291,220.587747425588,216.77293720854,212.324412079664
"ENSMUSG00000030849",12.6528281985282,9.45235266159707,9.34870983551973,0.761659464977979,4.24076689019056,8.07898481818705,1.25878276668478,1.53191750303911,0,0,0
"ENSMUSG00000030850",309.419162309462,297.749108840308,349.01850052607,320.658634755729,323.240676296747,238.330052136518,323.926765293549,261.191934268168,482.535697493474,418.062093187899,514.451608284826
"ENSMUSG00000030851",25.880784951535,15.5288650869095,33.499543577279,28.9430596691632,20.2614418086882,21.207335147741,23.9168725670107,27.5745150547039,0,30.9675624583629,58.4762315235796
"ENSMUSG00000030852",464.128743464194,353.788056762633,453.412427022707,268.104131672249,338.790154894112,389.306080926389,279.44977420402,344.681438183799,248.161215853787,237.417978847449,232.512634867567
"ENSMUSG00000030861",73.616454973255,97.2241988049985,89.5918025903974,140.145341555948,106.961564897029,109.571231596662,92.7303304791118,100.340596449062,124.080607926893,108.38646860427,121.129336727415
"ENSMUSG00000030867",1188.79072210717,1101.19908507606,1166.25155198109,1044.23512648481,1153.0173978107,945.746160279022,996.116762703219,906.895161799152,454.962229065276,846.446707195252,741.395078245384
"ENSMUSG00000030868",202.445251176451,172.167852050518,222.810917746553,146.238617275772,137.118129449495,174.708046693295,172.033644780253,172.3407190919,96.5071394986949,51.6126040972715,145.494433195573
"ENSMUSG00000030869",1177.86327957208,1124.15479868279,1033.81149597789,680.923561690313,985.271507487606,1222.95632685307,714.569017221391,1293.70433131653,468.748963279375,443.868395236534,742.09122385876
"ENSMUSG00000030870",274.911449040749,274.793395233572,232.938686735033,162.233466040309,179.054602030268,387.286334721842,168.67689073576,247.404676740816,82.7204052845956,139.354031062633,153.848180556084
"ENSMUSG00000030871",94.321082934483,89.7973502851722,90.3708617433574,79.2125843577098,94.2392642264568,85.8392136932375,92.7303304791118,93.4469676853856,96.5071394986949,103.225208194543,68.9184157242188
"ENSMUSG00000030872",768.946877337828,829.781530078772,718.292539029099,1102.88290528811,703.024911129368,720.039521920921,846.321613467731,604.341454948928,1475.18056090862,1032.25208194543,611.215848544082
"ENSMUSG00000030876",113.875453786754,113.428231939165,86.4755659785575,61.6944166632163,95.6528531898537,176.727792897842,75.5269660010865,186.893935370771,13.7867342140993,72.25764573618,63.3492508172113
"ENSMUSG00000030878",134.004953193503,109.377223655623,117.637932096957,79.9742438226878,122.039847173262,102.502119880748,101.541809845905,123.319358994648,55.1469368563971,82.5801665556343,109.294861300024
"ENSMUSG00000030879",1035.80652661588,935.78291349811,976.940177811811,1359.56214498569,1188.35712189562,1225.98594615989,1049.40523315954,1020.25705702405,510.109165921673,877.414269653615,801.263600995716
"ENSMUSG00000030880",164.486766580867,192.422893468226,197.881024851834,210.9796717989,244.550890667655,246.913973505842,216.09104161422,251.234470498414,206.801013211489,170.321593520996,160.809636689844
"ENSMUSG00000030881",152.984195491296,151.237642585553,147.242179909436,226.21286109846,190.363313737443,189.856143227396,199.726865647318,129.447029006805,124.080607926893,201.289155979359,164.290364756724
"ENSMUSG00000030884",990.94649936655,891.221822379153,831.256116208296,704.53500510463,881.608316838504,1017.95208709157,735.129135743909,1086.12950965473,441.175494851177,495.480999333806,783.859960661317
"ENSMUSG00000030888",326.673018943819,359.864569187946,391.866753938869,532.399966019607,417.479940523204,307.001423091108,407.006427894744,297.957954341106,496.322431707574,361.2882286809,270.104497989868
"ENSMUSG00000030890",107.54903968749,76.2939893400335,97.3823941199972,112.725600816741,102.720798006838,101.492246778475,93.1499247346734,94.2129264369051,165.440810569191,72.25764573618,162.898073529972
"ENSMUSG00000030894",570.527526042726,500.299523017388,497.039739588465,143.953638880838,325.125461581276,429.196068466187,160.70459988009,459.575250911732,41.3602026422978,92.9026873750886,245.73940152171
"ENSMUSG00000030922",11.5025710895711,6.0765124253124,6.23247322367982,7.61659464977979,7.06794481698426,10.0987310227338,5.0351310667391,12.2553400243129,0,0,2.08843684012784
"ENSMUSG00000030924",10.9274425350925,3.37584023628467,8.56965068255975,7.61659464977979,5.65435585358741,7.06911171591367,11.329044900163,9.9574637697542,27.5734684281985,15.4837812291814,11.1383298140152
"ENSMUSG00000030929",116.751096559147,122.205416553505,114.521695485117,156.901849785464,120.626258209865,118.660089517122,121.682334112862,104.170390206659,151.654076355092,180.64411434045,141.317559515317
"ENSMUSG00000030934",404.315373798424,374.718266227598,289.030945748152,182.798271594715,278.948222110312,525.638949733295,234.55318885893,472.596549687565,96.5071394986949,56.7738645069986,118.344754273911
"ENSMUSG00000030942",349.678161122961,351.087384573606,336.55355407871,108.155644026873,257.744387659359,322.149519625209,151.893120513296,337.787809420123,68.9336710704963,103.225208194543,110.687152526776
"ENSMUSG00000030946",97.1967257068758,100.600039041283,113.742636332157,118.057217071587,102.249601685706,93.9181985114245,91.8911419679886,88.8512151762683,68.9336710704963,56.7738645069986,24.3650964681582
"ENSMUSG00000030956",75.9169691911692,72.9181491037488,81.8012110607976,198.793120359252,121.097454530997,93.9181985114245,126.717465179601,74.2979988973967,261.947950067886,175.482853930723,114.864026207031
"ENSMUSG00000030960",71.8910693098193,54.6886118278116,55.3131998601584,9.90157304471372,17.9054602030268,92.9083254091511,8.39188511123184,94.9788851884247,13.7867342140993,20.6450416389086,11.1383298140152
"ENSMUSG00000030965",131.12931042111,155.963818916352,124.649464473596,126.435471186344,147.013252193273,149.46121913646,130.913407735217,144.000245285676,82.7204052845956,92.9026873750886,130.875375314678
"ENSMUSG00000030966",9.20205687165688,12.1530248506248,7.01153237663979,0,3.29837424792599,4.03949240909353,2.93715978893114,7.65958751519554,13.7867342140993,30.9675624583629,6.26531052038353
"ENSMUSG00000030967",270.310420604921,272.767891091801,237.613041652793,156.901849785464,245.964479631052,245.904100403568,204.342402458495,271.149398037922,137.867342140993,149.676551882087,247.827838361837
"ENSMUSG00000030970",2071.03792467728,1970.14036189573,1969.46153868282,1382.41192893503,1892.32442566725,2110.63478375137,1351.51309716389,2056.59924783,703.123444919063,996.123259077339,942.581160511033
"ENSMUSG00000030978",921.355944274645,732.557331273773,842.162944349735,782.224270532384,815.169635558852,883.638964489209,865.203354968002,840.256750416951,716.910179133162,650.31881162562,449.710066240862
"ENSMUSG00000030979",17.8289851888352,20.255041417708,13.2440056003196,4.56995678986787,8.48153378038112,30.2961930682015,8.81147936679343,25.2766388001453,0,0,17.4036403343987
"ENSMUSG00000030980",1628.76406628327,1478.61802349268,1681.98871124059,2792.24359860927,2483.67580868827,1720.31882972271,2388.75009691214,1735.66253094331,2467.82542432377,1992.24651815468,1518.98972838632
"ENSMUSG00000030982",171.963437789088,120.179912411734,147.242179909436,60.1710977332603,114.971902356277,154.005648096691,86.4364166456879,154.72366780695,55.1469368563971,30.9675624583629,135.052248994934
"ENSMUSG00000030983",421.569230432781,448.311583378604,405.110759539188,418.912705737888,315.70153515863,421.622020199137,363.7882195719,379.149582002179,261.947950067886,319.998145403083,243.650964681582
"ENSMUSG00000030986",117.326225113625,98.5745348995123,68.557205460478,25.8964218092513,65.9674849585198,86.8490867955108,56.2256302452533,90.3831326793074,96.5071394986949,25.8063020486357,51.5147753898201
"ENSMUSG00000030987",57.5128554478555,58.7396201113532,68.557205460478,79.2125843577098,100.836012722309,76.750355772777,99.8634328236589,130.978946509844,82.7204052845956,36.12882286809,130.875375314678
"ENSMUSG00000030990",152.984195491296,165.416171577949,143.346884144636,198.793120359252,130.992577274775,159.055013608058,156.928251580035,132.510864012883,124.080607926893,134.192770652906,171.251820890483
"ENSMUSG00000031004",810.356133260284,833.832538362313,983.172651035491,1079.2714618738,886.791476370959,647.328658557238,1012.90053292568,710.809721410146,1171.87240819844,1001.28451948707,605.646683637075
"ENSMUSG00000031007",565.926497606898,600.224394011414,476.005142458546,776.13099481256,512.661597391925,599.359686199252,540.43740116333,548.426466088001,386.02855799478,748.382759410436,801.959746609092
"ENSMUSG00000031010",530.843655783706,615.753259098323,625.584499826862,724.338151194058,666.27159808105,683.179153687943,594.984654386337,617.36275372476,882.350989702353,562.577384660259,438.571736426847
