"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000042660",267.598239495506,-0.450046538380952,0.202622862108005,0.00303579110197007,0.0742316705863259
"ENSMUSG00000013833",286.588879337734,0.583326498634133,0.302251033364307,0.00306307511889336,0.0746261539252392
"ENSMUSG00000033306",165.76513422316,0.603119005102221,0.318578270074962,0.00305854469225499,0.0746261539252392
"ENSMUSG00000006360",108.109612339334,-0.511602026369634,0.241935356695996,0.00309301739287554,0.0748617777647691
"ENSMUSG00000042050",65.6434329318171,0.650386884151265,0.355550605844721,0.00310023075551287,0.0748617777647691
"ENSMUSG00000045284",14.2162337572577,-0.949718121821989,0.553723588961275,0.00308315530947096,0.0748617777647691
"ENSMUSG00000020553",16.7508084405871,1.10393875687147,0.700647263664882,0.00308417795432397,0.0748617777647691
"ENSMUSG00000038855",4.97696983971026,2.35638733498877,1.39139452246409,0.00309995343487813,0.0748617777647691
"ENSMUSG00000079584",34.6033453930196,1.27939898589894,1.17983371026203,0.00315483774834134,0.0760066627387403
"ENSMUSG00000028173",8.50652788976053,1.32780573665191,0.930719249075465,0.00315880542698634,0.0760066627387403
"ENSMUSG00000024059",31.3631797198027,0.708457447893525,0.387774086972662,0.00317554282500114,0.0762746344509532
"ENSMUSG00000027333",36.575447691346,0.890356012768006,0.582060616246748,0.00319406556990346,0.0765844700642873
"ENSMUSG00000022472",283.130031262182,0.487443758971955,0.235835370275353,0.00320646973147156,0.0767467684936929
"ENSMUSG00000027203",1094.40420001079,-0.619158440749903,0.311956266701754,0.00321316134147467,0.0767720075606026
"ENSMUSG00000001507",76.4686033806691,0.942798460902358,0.610024921460342,0.00322521724436358,0.0767906182709572
"ENSMUSG00000042750",485.600132605356,0.385704558420956,0.169110969777846,0.00322186024851292,0.0767906182709572
"ENSMUSG00000089726",112.329228704889,-0.421804695932284,0.188624569016618,0.00326714167852696,0.0776530584988807
"ENSMUSG00000044595",74.4244113586504,-0.820693083380942,0.462400914377295,0.00332527000092471,0.0787597428566846
"ENSMUSG00000057098",174.170484454865,0.547533440361955,0.283273778598472,0.00332360391085634,0.0787597428566846
"ENSMUSG00000022114",278.625757709478,-0.519807677727891,0.251696295223655,0.00335086065871743,0.0790907648372145
"ENSMUSG00000033209",138.320112724648,0.570267644506567,0.299785228979801,0.00334824552297285,0.0790907648372145
"ENSMUSG00000022241",1379.3736388076,-0.522824405267357,0.254488424703869,0.00340575204922133,0.079907618113404
"ENSMUSG00000045854",87.3870806767906,0.448169392040811,0.210651230578768,0.00341839641256109,0.079907618113404
"ENSMUSG00000047187",382.297804007863,0.374732659608379,0.163959623276502,0.00339518436493261,0.079907618113404
"ENSMUSG00000052921",40.4681144954143,0.677486378771504,0.386540957259074,0.0034206726896332,0.079907618113404
"ENSMUSG00000025602",5.88259755930519,0.179197234954696,0.337289665188827,0.0034098023404443,0.079907618113404
"ENSMUSG00000027833",4.52658961849922,0.118699393143151,0.249761687389078,0.00340270479015903,0.079907618113404
"ENSMUSG00000031304",23.560019970222,0.725990636567749,0.419767125006022,0.00346054070760089,0.0807005203712612
"ENSMUSG00000028487",196.682958278588,-0.400694615374461,0.177556438846628,0.00347348028215705,0.0808638084832426
"ENSMUSG00000034413",62.1683159138713,-0.699716506465673,0.383024184990474,0.00349816323983961,0.0811609627996178
"ENSMUSG00000038740",6.98369795158609,1.1580026459944,0.782147490732157,0.00349308329363657,0.0811609627996178
"ENSMUSG00000040852",47.2271030786229,0.669528638575071,0.384468261688338,0.00351126940886854,0.0813264933322799
"ENSMUSG00000038763",2.65602766196547,0.0740778756172029,0.215127195380343,0.00353229725543156,0.0816746287295797
"ENSMUSG00000026211",19.0709478046169,1.2354304755691,1.07093423430332,0.00354490165696198,0.0817563397458543
"ENSMUSG00000066324",579.037060038748,0.387785678701064,0.173597745553613,0.00354791876799943,0.0817563397458543
"ENSMUSG00000075703",79.5489095683583,-0.804733949788114,0.46310032438793,0.00355384045301019,0.0817563397458543
"ENSMUSG00000068551",5.43596059569212,1.79098810943659,1.20866443083572,0.00357126160414636,0.0820185696237255
"ENSMUSG00000025402",43.5509107373192,0.808942636617276,0.514162981907509,0.00358713361267271,0.0821853138229229
"ENSMUSG00000058444",59.382637971238,0.528805277230808,0.269765485749421,0.0035905912126176,0.0821853138229229
"ENSMUSG00000028100",33.109108611004,0.806387412805909,0.493511252342292,0.00360077466627308,0.0821971612051314
"ENSMUSG00000064308",44.0068368268674,-0.660842737876287,0.357276098501068,0.00360317976646328,0.0821971612051314
"ENSMUSG00000063019",165.144778783299,0.552302672253439,0.293153557655785,0.00363525140364358,0.0827901151609063
"ENSMUSG00000029423",7.4687928359996,1.52325098747313,0.921438320129687,0.00369307712159536,0.0839666399315646
"ENSMUSG00000015354",242.305144173436,0.488295594103331,0.244748266016259,0.00371143980904587,0.0841033257227882
"ENSMUSG00000029714",184.031047425509,-0.483208633912563,0.23316976961248,0.00371009082832057,0.0841033257227882
"ENSMUSG00000040118",50.596615838042,0.691489016572605,0.419826800631087,0.00375300657147265,0.0848415694971138
"ENSMUSG00000044707",69.6552853707575,0.789237490908482,0.530384948106418,0.0037564774511168,0.0848415694971138
"ENSMUSG00000022322",159.706644039422,-0.486647345056472,0.236549521995837,0.00378411228114799,0.0853242138360173
"ENSMUSG00000020864",201.945131008457,0.400699910564164,0.184178729091343,0.0038073849510629,0.0855128920181371
"ENSMUSG00000026944",69.1964466082824,0.604329100148099,0.339164972645342,0.00381131694360887,0.0855128920181371
"ENSMUSG00000088529",17.0129245014213,-1.24386438408566,0.82434907709511,0.00380951095283421,0.0855128920181371
"ENSMUSG00000052812",599.102673007888,0.359694214282989,0.158781933463164,0.00384340261282674,0.086041390734507
"ENSMUSG00000097636",2.32854935678394,-0.0787117036215314,0.218004452042713,0.00384750766996951,0.086041390734507
"ENSMUSG00000024486",153.029520993956,-0.613014991242806,0.330639389448769,0.00385930253032319,0.0861306730822334
"ENSMUSG00000029190",123.815696679266,0.411196319536311,0.191598424667769,0.00387047301023033,0.0861306730822334
"ENSMUSG00000039960",66.9840950627074,0.565793980825643,0.306855515343213,0.0038686177804177,0.0861306730822334
"ENSMUSG00000020363",136.752294277114,-0.52107163062529,0.26228523583564,0.00390961048423211,0.086859682193731
"ENSMUSG00000048285",58.0223805963843,0.607543945288792,0.345858349743813,0.00395324821847115,0.0876861359728968
"ENSMUSG00000037991",151.117969782312,0.558139983958181,0.306427126856644,0.00398736093585554,0.0880580229578541
"ENSMUSG00000043279",50.7356927192788,0.936224832690804,0.700439569069376,0.00398941186320552,0.0880580229578541
"ENSMUSG00000064043",23.1073790300737,0.783507077961767,0.51776305349838,0.00398051683669557,0.0880580229578541
"ENSMUSG00000022488",49.926655776317,0.744850577367145,0.482171660411078,0.0040258797230476,0.0887191843821769
"ENSMUSG00000074480",609.817208081374,0.369902383016313,0.167186957537394,0.00403301399939872,0.0887328233567223
"ENSMUSG00000031139",13.6630763890478,0.90581610133019,0.652475354103319,0.00404755863864265,0.0889091953220553
"ENSMUSG00000002012",4.17317929302599,0.0717564304672881,0.213818070552841,0.00407944152901044,0.0893214054398605
"ENSMUSG00000030551",5.09438320410468,1.25466104218751,0.944172264085462,0.00407752257748851,0.0893214054398605
"ENSMUSG00000037966",31.6085349182175,0.744595368033101,0.477888733911244,0.00410205283135489,0.0896723234514
"ENSMUSG00000043909",322.422638883635,-0.392753911442016,0.178651571155146,0.00412428583527653,0.0900138602413958
"ENSMUSG00000035186",95.1151049458898,-0.862788107272053,0.539742619263486,0.00414343292193528,0.0902870607421384
"ENSMUSG00000022864",284.476192980531,-0.490028194491216,0.244353212520307,0.00417429938999882,0.090814350467083
"ENSMUSG00000001751",22.2824231829889,0.968315174147612,0.674095005443282,0.00418674848755016,0.0909399165102802
"ENSMUSG00000021928",256.553792256807,0.455140704298323,0.227118369420987,0.00419926733524317,0.091066595284517
"ENSMUSG00000030341",100.111391467892,0.699082507039145,0.455470164966509,0.00420928485016648,0.0911387128369115
"ENSMUSG00000030660",207.905845851575,0.540519694466773,0.297354354089841,0.00424229118316533,0.0915000441093875
"ENSMUSG00000036553",47.6169397451396,0.592872771033142,0.332949426379156,0.00424612878163837,0.0915000441093875
"ENSMUSG00000039347",148.496886796609,0.59609710606093,0.348846294060269,0.00423708529368677,0.0915000441093875
"ENSMUSG00000021775",83.2489965838905,-0.47551240374834,0.235757275259131,0.00430554153388661,0.0925083790855265
"ENSMUSG00000034557",185.673185112189,0.508591527324871,0.271288705341484,0.00430650652325603,0.0925083790855265
"ENSMUSG00000068699",33.9596552531975,0.973205122573233,0.836347825629438,0.00433986935378699,0.0927859980050628
"ENSMUSG00000010122",3.54719405765363,0.149775127546327,0.28857968901837,0.00433655994348933,0.0927859980050628
"ENSMUSG00000034573",14.1581910565203,1.00348910649013,0.766886936563042,0.00433221583952632,0.0927859980050628
"ENSMUSG00000102252",880.489538965717,0.662004602661613,0.427440976522069,0.00434781810230948,0.092810242531901
"ENSMUSG00000031176",105.551470816481,0.495626091399179,0.260608025100624,0.00438680029661614,0.0933695378372048
"ENSMUSG00000005553",7.40358804445128,1.32705899087251,1.0706863302161,0.00438773068623328,0.0933695378372048
"ENSMUSG00000040752",3.01625038387526,0.0715238063651395,0.21310529225107,0.00440391908461526,0.0935678221737524
"ENSMUSG00000031165",22.2553547947278,0.714654263894975,0.465943188430392,0.00444086854079726,0.0939768152927049
"ENSMUSG00000047371",40.8083587481742,0.855607750766763,0.663246892004632,0.00444360862642971,0.0939768152927049
"ENSMUSG00000056679",8.95609248696132,1.15970924527495,0.964811681442358,0.00444387025835244,0.0939768152927049
"ENSMUSG00000095115",15.3977730385601,0.977129501029501,0.798311906629238,0.0044892641868193,0.0947895952872746
"ENSMUSG00000023067",1895.69669494491,0.508824463688791,0.270525491826543,0.00452341630498586,0.0953628586030997
"ENSMUSG00000028640",451.764376413834,0.520934174192079,0.287920128771374,0.00454724947865001,0.0957171416533763
"ENSMUSG00000094306",3.17725583714516,-0.0606205144596744,0.208189975502941,0.00456691437398297,0.0959827266346821
"ENSMUSG00000006476",16.4549562605156,0.282505743592114,0.75596347885039,0.00457435789508889,0.0959910326243691
"ENSMUSG00000030589",51.970662338795,0.665647535385983,0.398727510714226,0.00458220010214419,0.0960076664478488
"ENSMUSG00000062376",67.8455012497043,0.477394498417103,0.249057351053458,0.0046005357612546,0.096243773475463
"ENSMUSG00000064356",804.79605287005,-0.441184949391984,0.217077867292036,0.00460805184640578,0.0962531565892642
"ENSMUSG00000021892",12.2513528849823,0.241744782259273,0.502643389436254,0.00463045248652366,0.0965110922481792
"ENSMUSG00000025555",22.461260991819,1.0507327075917,0.898581787356079,0.00463457334094347,0.0965110922481792
"ENSMUSG00000025545",203.077347397277,0.589106494982435,0.357033942220756,0.00468750800830208,0.0974643840688031
"ENSMUSG00000027634",60.6202720352868,0.500931350997998,0.268955244780829,0.00470290878860832,0.0974869327124151
"ENSMUSG00000032046",140.159052863556,0.485426074511869,0.259530251580237,0.00470037031969295,0.0974869327124151
"ENSMUSG00000061111",197.596243021511,0.460660474398906,0.239066312252932,0.00476589233804114,0.0986423826014928
"ENSMUSG00000039349",14.7484433008666,0.877961840059173,0.701949460976554,0.00480208108712903,0.0991525646758284
"ENSMUSG00000046658",15.8481137319423,1.06479195529307,1.19710645425957,0.00480510262765598,0.0991525646758284
"ENSMUSG00000028464",35.6432298513728,0.915659708271565,0.850721814458733,0.00483704439033762,0.0996606770832194
"ENSMUSG00000038732",17.6771860179133,-0.906661049474026,0.640485188505319,0.0048501494131553,0.0997797354346859
"ENSMUSG00000105272",2.35534939109758,-0.13734982909454,0.269333038950422,0.0048892110399708,0.10037225232099
"ENSMUSG00000066129",5.19229215349072,0.113226981354792,0.243746033042661,0.0048936908393522,0.10037225232099
"ENSMUSG00000069255",29.4404347308808,0.742385671725489,0.534976195464835,0.0049191874050649,0.100592212116485
"ENSMUSG00000014602",14.4522918251107,0.160775759204153,0.30326125261317,0.00491204217182396,0.100592212116485
"ENSMUSG00000015846",73.9378729756479,0.459082377038062,0.239406053652653,0.00500685849428085,0.102231493003914
"ENSMUSG00000084957",154.411225790718,0.569918436065598,0.346477106009011,0.00501529822954666,0.102250518844605
"ENSMUSG00000034636",128.354310286851,0.393093774785176,0.190416562343657,0.00506008148254503,0.103009341869627
"ENSMUSG00000040430",363.327996720061,-0.462062109143552,0.236252181006832,0.00510718698313061,0.103813103766053
"ENSMUSG00000062929",177.853897414112,-0.347769312319011,0.158394546332657,0.0051837729273914,0.105212821904834
"ENSMUSG00000073910",34.541123638634,0.637142806945646,0.421482981311831,0.00522115152520108,0.105813783663264
"ENSMUSG00000024654",115.71037585108,-0.482256229282773,0.254198388444549,0.00523259255623907,0.105888080272541
"ENSMUSG00000042745",262.822393170032,-0.588712629465729,0.341795446917188,0.0052412294605351,0.105905495583127
"ENSMUSG00000036053",94.1931251432706,0.522527178859652,0.303176756029961,0.00525454322267767,0.10601722096244
"ENSMUSG00000059149",7.85407736691236,0.113748704972386,0.244223623291671,0.00527268146258853,0.106225811892002
"ENSMUSG00000107002",165.854034521896,0.508221745986108,0.289927118338218,0.00529185888430236,0.106454691499725
"ENSMUSG00000028943",19.0679640171914,0.986609893463132,1.00372656913262,0.00531016357498759,0.106665365380171
"ENSMUSG00000020653",37.9721147572207,-0.648376262284173,0.403138048189935,0.00536560146197908,0.107187786619745
"ENSMUSG00000035704",144.130997374947,0.515255338548581,0.295831978876293,0.00534592866632541,0.107187786619745
"ENSMUSG00000075704",24.5188606950612,0.657949727905543,0.43753584966803,0.00536765331336119,0.107187786619745
"ENSMUSG00000001802",3.6983572562258,1.70265467114657,1.28864165981626,0.00536226902879816,0.107187786619745
"ENSMUSG00000075279",315.90891434759,0.387190726464453,0.188807981490191,0.00538642951338523,0.107405246768365
"ENSMUSG00000047473",58.580586489432,0.675083111665383,0.499024576395448,0.00541104529860351,0.107738341990762
"ENSMUSG00000025221",25.8194835427614,0.76857858026488,0.653489056629868,0.00544943529257028,0.107862637685018
"ENSMUSG00000029819",39.5070054591966,0.169757590194273,0.314646485259471,0.00545819362838996,0.107862637685018
"ENSMUSG00000038733",743.804860775972,0.450408683486934,0.239339637361812,0.0054311600589767,0.107862637685018
"ENSMUSG00000046058",284.730811208513,0.53046105554308,0.317138605668047,0.0054648079890346,0.107862637685018
"ENSMUSG00000091490",237.425387991151,-0.609972278022171,0.36555215313301,0.00545856068352883,0.107862637685018
"ENSMUSG00000074734",2.85487555549522,0.0799553408066145,0.217503747700318,0.00545146352231572,0.107862637685018
"ENSMUSG00000073538",73.2831972881532,0.501804545859365,0.285281383448907,0.0054886544672409,0.10807200988653
"ENSMUSG00000004508",4.58547505992318,0.0970057016309525,0.229943592598307,0.00549128649985158,0.10807200988653
"ENSMUSG00000031134",24.4705109619275,-0.626502684660705,0.393558855499031,0.00553992768416538,0.108871969885495
"ENSMUSG00000072294",35.3898218777916,-0.592005743409466,0.356199563757293,0.0055743200960658,0.10939000776415
"ENSMUSG00000024425",224.489759116879,0.496817905481018,0.28497856429586,0.00560811231800932,0.109894793753912
"ENSMUSG00000059534",1572.430530432,0.496323203511615,0.286415013692888,0.00562997740560708,0.110164744665176
"ENSMUSG00000022353",319.103684903658,-0.361839706978842,0.169949515749444,0.00564521788005764,0.110304479639175
"ENSMUSG00000061859",24.9825095958093,0.682181893084494,0.469182759158946,0.00565350063127018,0.110308058878608
"ENSMUSG00000021540",236.475605725257,0.427905141046188,0.225315403213351,0.00571949453776334,0.111276851585427
"ENSMUSG00000043391",4.54561001799444,0.12944005763898,0.260435375908287,0.00571188327063726,0.111276851585427
"ENSMUSG00000043621",6.59985524001703,0.151083654254855,0.286306546665434,0.00573784485859293,0.111474620726358
"ENSMUSG00000021748",763.438995117877,-0.331014781896408,0.151960084905576,0.00577869728709193,0.112108373722087
"ENSMUSG00000056666",125.764699598133,0.432613481117226,0.228528135281656,0.0058148949873387,0.112650149121715
"ENSMUSG00000103234",29.5925727733842,-0.732708278258014,0.512113932498421,0.00583658632722127,0.112909757372765
"ENSMUSG00000021967",328.16172351844,0.446914817607588,0.242461192977884,0.00587619294861782,0.113398170482716
"ENSMUSG00000068747",69.9841889687253,0.57531697790633,0.370378299719822,0.0058868130208738,0.113398170482716
"ENSMUSG00000098404",53.3231656451621,0.778498102215053,0.837607811645072,0.00588492209552772,0.113398170482716
"ENSMUSG00000086629",122.855074197483,-0.454382985572464,0.240900593452892,0.00592409185395433,0.113955094574864
"ENSMUSG00000040562",285.090948063535,0.575476125204308,0.382818446450762,0.00595451453004012,0.114378749484649
"ENSMUSG00000000282",131.102539272257,-0.419788825494138,0.213773474201041,0.00598167934207319,0.114738719661542
"ENSMUSG00000030101",132.676102312639,-0.429334158144851,0.221604224611392,0.00599515212749398,0.11483541044211
"ENSMUSG00000037111",28.0274475227503,0.644073562792259,0.449247865648324,0.00605580334490546,0.11583424965487
"ENSMUSG00000022789",269.494083308282,0.353255075913125,0.169755391401433,0.00609156888387106,0.116029477803413
"ENSMUSG00000022867",16.0845416571238,0.814427200322087,1.28591062144608,0.00609048556424017,0.116029477803413
"ENSMUSG00000109032",33.3241537437524,0.592001469743269,0.39232517780019,0.00607764990943992,0.116029477803413
"ENSMUSG00000034055",22.793613376807,0.800315801920229,1.00862007221897,0.00610144452982178,0.116055269625199
"ENSMUSG00000033998",35.8706221034889,0.747653732099066,0.703867705859436,0.00619463649073454,0.117663534682446
"ENSMUSG00000002343",164.16374415074,-0.365448026327927,0.176884747692029,0.00625526845743046,0.118649723010788
"ENSMUSG00000027367",374.193774712754,0.481586006729142,0.281165063587648,0.00631006729604709,0.119522679422622
"ENSMUSG00000032394",84.9170055455162,-0.668675124948133,0.456130089224995,0.00633631359659059,0.119853131766621
"ENSMUSG00000045248",93.0580232936213,-0.444933099531394,0.238254406249054,0.00639423654407228,0.120613722290471
"ENSMUSG00000064345",15139.3853820284,-0.393936510169781,0.197683366650355,0.00638977408149167,0.120613722290471
"ENSMUSG00000029521",170.303166603655,-0.413357347593312,0.213135298635994,0.00644228298547109,0.121351939113597
"ENSMUSG00000021843",1001.94410900709,0.435628216730974,0.24017349155396,0.00645305396822988,0.121386936454866
"ENSMUSG00000024561",22.6110408974702,-0.808522113552982,0.649179726434612,0.00647700668052184,0.121624422658255
"ENSMUSG00000023903",8.35775413458107,0.115657006382916,0.246315625966843,0.00648353996988714,0.121624422658255
"ENSMUSG00000036435",145.198202332021,-0.403336860072041,0.206114860894553,0.00649412135585537,0.121655349030804
"ENSMUSG00000005102",94.6152662613268,0.441479662467486,0.245054930840166,0.00655075211980183,0.122379551604364
"ENSMUSG00000027583",27.4275270023853,0.722870473347629,0.625843233617678,0.00654648340841684,0.122379551604364
"ENSMUSG00000031488",78.0891612080266,-0.442016438198024,0.23731680767703,0.00658940945078054,0.122933105904356
"ENSMUSG00000032020",59.89534195226,0.284103656932071,0.674052333277676,0.00663235265491685,0.123564994264449
"ENSMUSG00000016528",112.710110480957,0.514474574690827,0.325526734871764,0.00669785849249657,0.124263923048732
"ENSMUSG00000026003",161.607064587731,0.518031438472608,0.329105303334176,0.00670636489028696,0.124263923048732
"ENSMUSG00000034108",132.848746412728,0.479604718980388,0.285269812674077,0.00669579248913929,0.124263923048732
"ENSMUSG00000050332",114.916031113351,0.429725789781876,0.236014239056154,0.00669769480667472,0.124263923048732
"ENSMUSG00000049036",39.9932180305519,0.696169063750596,0.732539748896615,0.00675913601019757,0.125071567014784
"ENSMUSG00000026240",319.504906709183,0.464255395376087,0.273678840387276,0.0068175975165086,0.125302106042282
"ENSMUSG00000029804",26.9749726992794,0.740165143319452,0.855798740623704,0.00680628102604827,0.125302106042282
"ENSMUSG00000031770",120.194954109595,-0.58107848372935,0.372873512566441,0.0067894904636773,0.125302106042282
"ENSMUSG00000032344",7.01164357004075,0.129740729940822,0.259437712358693,0.00680795936064678,0.125302106042282
"ENSMUSG00000068748",31.4310354816147,1.0152171870149,0.961999680018001,0.00681113674044369,0.125302106042282
"ENSMUSG00000024565",44.9562334269613,0.684206040293116,1.11391229692986,0.00692975336142386,0.127191793839935
"ENSMUSG00000037306",16.8946813218628,0.213087134823003,0.399456966560862,0.00695171529696872,0.127423163700427
"ENSMUSG00000028906",261.213782052194,0.439006988499048,0.249648984349256,0.00700262181128058,0.128183745225578
"ENSMUSG00000040213",48.8378357036307,0.512844534202291,0.327142037530654,0.00702634043058046,0.128445275602786
"ENSMUSG00000028995",95.0715956803298,0.511419160853352,0.326790885045543,0.00704762655889322,0.128661697192449
"ENSMUSG00000013150",105.609470217576,-0.401637501499123,0.210555180776328,0.0070748777560562,0.12881483251682
"ENSMUSG00000025001",1608.13252589341,-0.350164113712154,0.171494047817536,0.00709384862233753,0.12881483251682
"ENSMUSG00000026288",36.3431878952964,0.591339595886342,0.443096333368245,0.00709355834350362,0.12881483251682
"ENSMUSG00000032231",249.208761280908,0.582863722839463,0.44415738793838,0.0070910586711717,0.12881483251682
"ENSMUSG00000062762",274.498349145682,0.39830899684993,0.213992345243351,0.00717737570441715,0.130158028919384
"ENSMUSG00000034801",54.3356291180535,0.58631517100748,0.442120555643343,0.00720893415330776,0.130556481694014
"ENSMUSG00000040856",9.6261522396082,0.171412871670015,0.314896147101094,0.0072666078502923,0.131426204931117
"ENSMUSG00000021262",116.276307755297,0.525707712177812,0.356138908222174,0.00734833878850862,0.131746528091212
"ENSMUSG00000027794",31.505317869465,0.188785904957924,0.34552838887247,0.00734669626369061,0.131746528091212
"ENSMUSG00000029436",33.9241484343714,-0.556739727954122,0.364593407628271,0.00734827202531877,0.131746528091212
"ENSMUSG00000040345",13.0726324124679,-0.715029737646356,0.610979763734293,0.00731712502855556,0.131746528091212
"ENSMUSG00000055675",32.1919842827488,0.673637410425717,0.751545417926852,0.00733710034474339,0.131746528091212
"ENSMUSG00000057948",394.040194576857,-0.398999901733087,0.208943086083673,0.00733220558816572,0.131746528091212
"ENSMUSG00000081455",9.81138158592747,0.162954839930754,0.301834312242955,0.00735203475654022,0.131746528091212
"ENSMUSG00000007989",45.1141474291558,0.601587809741229,0.471261293993991,0.00740577917611003,0.132361294749925
"ENSMUSG00000017307",164.175733088235,0.417950413214304,0.232386844102562,0.00740566433412621,0.132361294749925
"ENSMUSG00000061313",201.183572382904,-0.37103960883732,0.186941022044909,0.00744553935503873,0.13289751045383
"ENSMUSG00000021687",154.201740584835,0.612933077228968,0.558389098773934,0.00747751253291397,0.133119272138242
"ENSMUSG00000060260",17.9305571836828,-0.883569942996371,1.06147019660767,0.00746819401823187,0.133119272138242
"ENSMUSG00000059975",63.3971638893603,-0.47491008494822,0.281669850622526,0.00751771119332133,0.133660194179952
"ENSMUSG00000030792",27.621018627114,0.692189428704174,0.749436189545164,0.0075328467488568,0.133754680407667
"ENSMUSG00000028587",170.652301513009,-0.477249286671176,0.279947199783974,0.00755339758719986,0.133944950182389
"ENSMUSG00000034616",18.0827379779163,0.275940586326825,0.614428563924496,0.00757335007827547,0.134061598328661
"ENSMUSG00000040428",49.7188874526003,-0.439389157595899,0.247457177324897,0.00759634798218571,0.134061598328661
"ENSMUSG00000044080",43.5767894088271,0.677834097609468,0.784833121301361,0.00759476832076552,0.134061598328661
"ENSMUSG00000033147",5.21604386121001,0.105350575835921,0.236170129503824,0.00759935045963186,0.134061598328661
"ENSMUSG00000028059",183.385960983503,0.409027630197494,0.227432210266221,0.00762654855242437,0.134183328226968
"ENSMUSG00000033323",115.307647063775,-0.512109846251731,0.317200090522893,0.00763580875070859,0.134183328226968
"ENSMUSG00000017737",19.1682757856187,0.142094805649662,0.274176564607627,0.00761997855674947,0.134183328226968
"ENSMUSG00000072964",126.332653830649,0.459634986294432,0.28030066269162,0.00768145621204333,0.134811536278116
"ENSMUSG00000024038",794.281382979355,0.297817203932209,0.139787205034145,0.00777745419367499,0.136116482304067
"ENSMUSG00000109901",103.729225345492,0.524121505630717,0.369183865386816,0.0077857948245002,0.136116482304067
"ENSMUSG00000025650",17.0793844237678,0.89595785809172,0.858247645385175,0.00776717913382985,0.136116482304067
"ENSMUSG00000035781",300.160950667979,0.509033650771166,0.349227279311547,0.00779694366000321,0.136136635519979
"ENSMUSG00000050989",26.0839225890762,0.695351211673538,1.01868935533904,0.00788315443355587,0.137289872417644
"ENSMUSG00000062619",47.3156570618324,0.534474021884776,0.37508953867164,0.00788175349290699,0.137289872417644
"ENSMUSG00000015488",76.8350421542419,0.44160590943284,0.260846360913546,0.00792318940069527,0.13779694175695
"ENSMUSG00000070953",159.227983666468,0.334459819622626,0.166579387270872,0.00793250622934494,0.13779694175695
"ENSMUSG00000108042",3.52395548270518,-0.129904242992459,0.259561493749322,0.00798717972845263,0.138569937225218
"ENSMUSG00000040209",258.037572261866,0.459613637897775,0.286543199069704,0.00800125050520379,0.13863744355009
"ENSMUSG00000019851",73.2679608011337,-0.466935126877993,0.27735156256735,0.0080164131073499,0.138723672311307
"ENSMUSG00000046567",45.9989576636886,-0.725992701873555,0.658941535416359,0.00802826365031996,0.138752439915873
"ENSMUSG00000024851",7.12879811640887,0.171780521840766,0.316233793099685,0.00810407360798655,0.139885143811367
"ENSMUSG00000004565",333.979977781289,-0.365595632827599,0.188703257821598,0.00820478860554149,0.14072310201135
"ENSMUSG00000010045",86.0708383325677,0.472184034775979,0.301898810237925,0.00817876076390518,0.14072310201135
"ENSMUSG00000031939",2159.8408586235,-0.499465824457707,0.316968885157705,0.00821976978456043,0.14072310201135
"ENSMUSG00000034911",52.0276361637363,-0.552293999878328,0.378096901379133,0.00820656678535348,0.14072310201135
"ENSMUSG00000040728",28.5617505344127,0.584322460554335,0.494733730373304,0.00818770032973218,0.14072310201135
"ENSMUSG00000079391",5.37891233541785,-0.125199529374383,0.25470096491274,0.00816981184045911,0.14072310201135
"ENSMUSG00000034226",9.48224523873106,0.240917152427378,0.470189499361689,0.00822494964395584,0.14072310201135
"ENSMUSG00000020810",4.61363314352274,0.0996973067565295,0.231351815786366,0.00825025357253854,0.140978925225097
"ENSMUSG00000051154",127.214638405596,0.376022932109618,0.202005039137162,0.00827785036754123,0.14110166318545
"ENSMUSG00000116295",65.4445616914313,-0.684287648384647,0.588391590540733,0.00827815763897309,0.14110166318545
"ENSMUSG00000006301",41.5402746950517,0.544876211673075,0.406645903689372,0.00829628748921098,0.141233924144455
"ENSMUSG00000067338",12.5215286706203,0.129410812480433,0.25856723779438,0.00831449075725942,0.141367103149958
"ENSMUSG00000007987",44.0265432111,0.504512876570137,0.344991721285465,0.00835880177806125,0.141943293535432
"ENSMUSG00000054008",124.056366844781,0.47055513462579,0.304732748312967,0.00837568110145751,0.142052803139165
"ENSMUSG00000041415",566.005214019265,0.464986842656446,0.29747015220832,0.00839000303742645,0.142118720605362
"ENSMUSG00000001942",68.208047376471,0.507283604644777,0.354464974927746,0.00842736934696968,0.142281000072951
"ENSMUSG00000027490",280.605638679781,0.440203175344465,0.268594007386467,0.00842046585475879,0.142281000072951
"ENSMUSG00000029544",44.3520318600255,-0.576306934357444,0.421132487268557,0.00843925745961553,0.142281000072951
"ENSMUSG00000111472",5.93792044658317,-0.131420917333597,0.260819948400156,0.00844137220493021,0.142281000072951
"ENSMUSG00000030824",375.118317421196,0.397492845699775,0.224048289690376,0.00859160006822885,0.144532278914816
"ENSMUSG00000031502",18.554171856954,0.607364265563448,0.557643377164161,0.008596163148616,0.144532278914816
"ENSMUSG00000037493",7.22266609758169,0.119240555255221,0.248957917719891,0.00863642627180691,0.145030196542217
"ENSMUSG00000021194",33.1496692941368,-0.689523928817304,0.638332425123117,0.0086877746002176,0.145712810690103
"ENSMUSG00000030605",868.022054298765,0.55694197212777,0.4893538271008,0.00870415036172008,0.14580790132382
