"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000028869",1018.28331502808,0.404010307113566,0.209978629718275,0.0437587017865401,0.107417043913282
"ENSMUSG00000042572",412.599931714819,-0.532592989678462,0.289386157196028,0.0438325013431262,0.107578813442429
"ENSMUSG00000031523",415.473076924681,-0.406417759375763,0.21175650321337,0.043863144871299,0.107634625225625
"ENSMUSG00000027655",57.7050184166628,-0.715439284432012,0.43849624564006,0.0439886762516038,0.107923217775282
"ENSMUSG00000006200",130.627580314658,0.723985276617908,0.424718683523032,0.0440597535912882,0.107988066307104
"ENSMUSG00000019826",88.3301066619416,0.667173258415631,0.402374226058037,0.0440666917001398,0.107988066307104
"ENSMUSG00000022283",10559.6247310726,-0.45010001828821,0.239179752727875,0.0440406276199382,0.107988066307104
"ENSMUSG00000037275",347.412232510157,-0.357523709254917,0.183248080304342,0.0440706125658919,0.107988066307104
"ENSMUSG00000049940",927.812487295147,0.593334417682114,0.334478711104877,0.0440617991713129,0.107988066307104
"ENSMUSG00000074170",21.3762926903855,0.85599838276568,0.575905960880469,0.0440372690750052,0.107988066307104
"ENSMUSG00000105472",2.7912248115334,0.86608839133308,1.21156704778875,0.0440545509308808,0.107988066307104
"ENSMUSG00000017715",168.206998609067,0.562337029122322,0.319651414391165,0.0440867503564234,0.107997663082536
"ENSMUSG00000026098",89.8407349081169,-0.62586528573451,0.372106081322122,0.0440903889227478,0.107997663082536
"ENSMUSG00000026988",47.3190970907122,-0.81221981926875,0.510911251686304,0.0441916729915012,0.108226289241369
"ENSMUSG00000062382",15909.1499221437,0.528635196109936,0.284210367499549,0.0442058162965262,0.108241462089606
"ENSMUSG00000026158",147.188989623256,0.522211839471245,0.293426951628037,0.0442230157428949,0.108244653379311
"ENSMUSG00000031465",2.91019442391636,1.07235475459061,1.24653900961488,0.0442151248171434,0.108244653379311
"ENSMUSG00000020366",95.3146990453525,-0.716201579565544,0.414146201045423,0.0443051076623105,0.108426102651035
"ENSMUSG00000051550",6.9830326013685,0.959278819386107,0.81464874308684,0.0443281393877009,0.108462977060923
"ENSMUSG00000022602",32.5600582745825,-0.89203013483794,0.577937452387986,0.0443483055653303,0.108473342940775
"ENSMUSG00000032252",45.0148272189822,-0.901453287555948,0.634128870743496,0.044343102292201,0.108473342940775
"ENSMUSG00000024780",460.137721825981,-0.462130282594444,0.24337747739826,0.0443877853969866,0.108550412878714
"ENSMUSG00000000409",210.674080337216,-0.689641016898984,0.429470231633041,0.0444286176730273,0.108552806618041
"ENSMUSG00000012609",136.415982814748,0.597030525923657,0.340666665361307,0.0444210435764986,0.108552806618041
"ENSMUSG00000022159",73.3795549371358,0.573226647114004,0.312132199778718,0.0444235094926176,0.108552806618041
"ENSMUSG00000056209",938.460467052882,-0.34591169501132,0.178802309647143,0.0444201610392411,0.108552806618041
"ENSMUSG00000068396",1276.37435418765,-0.756289268941533,0.492173203519532,0.0444264762105059,0.108552806618041
"ENSMUSG00000000600",134.012080624319,-0.600588701750499,0.332563009206726,0.0444934001210158,0.108691590358406
"ENSMUSG00000054850",63.2452967006257,0.693946308004415,0.428238263697167,0.0445723281407775,0.108845353586023
"ENSMUSG00000029032",7.21591633549569,1.07614516574178,0.989397301074745,0.0445691284790168,0.108845353586023
"ENSMUSG00000002017",304.279955754101,0.655593106463162,0.391818279532572,0.0446295439944721,0.108941884024588
"ENSMUSG00000023456",676.025549402722,-0.670202207955419,0.393884715887507,0.0446358552652325,0.108941884024588
"ENSMUSG00000028970",107.316774653379,0.693053808353932,0.430555410585743,0.044629116286637,0.108941884024588
"ENSMUSG00000001569",345.340180690876,0.549820725655871,0.308417199038491,0.0446583402900825,0.108977232827564
"ENSMUSG00000027162",269.561471990718,0.402725075376817,0.210157195197563,0.0446783010344409,0.108986885507442
"ENSMUSG00000040414",75.2414673307638,-0.808340906326674,0.520299810623545,0.0446758388815038,0.108986885507442
"ENSMUSG00000054008",124.056366844781,0.56293556133959,0.309213670911245,0.0447160994740901,0.109059555647857
"ENSMUSG00000052928",16.9116064669055,0.97196301063885,0.701498616864665,0.0447299500675755,0.109073803038552
"ENSMUSG00000054932",4.76543072178975,1.05907583883845,1.27475218787899,0.0447635069969003,0.109136090546149
"ENSMUSG00000032518",10742.7416742273,0.249074764862493,0.126189336842885,0.0447837659238695,0.109165940239337
"ENSMUSG00000007907",4.51845224457726,-1.26291048933591,2.32346130621697,0.0448120792331393,0.109195868147455
"ENSMUSG00000115275",9.37823521852958,0.919458796395803,0.821683388785811,0.0448110972078918,0.109195868147455
"ENSMUSG00000073639",219.226138480009,-0.641171245554014,0.370945201060653,0.0448685545795716,0.10931392572794
"ENSMUSG00000035722",15.954203422556,0.925156288792037,0.641896493521995,0.0448883923989323,0.109342696490978
"ENSMUSG00000025025",81.1504009330855,-0.504697137729397,0.273068924837383,0.0449472839931179,0.109453781914155
"ENSMUSG00000029020",86.4507062269934,0.612248783956414,0.354981192750459,0.0449500699203956,0.109453781914155
"ENSMUSG00000043015",12.9951386666515,-1.05144372123709,0.850450927161794,0.0449793565313315,0.109505516017198
"ENSMUSG00000025912",39.3000114943606,-0.710827983179859,0.415792373769017,0.0450249509272612,0.109596927020263
"ENSMUSG00000002489",79.1382967448473,-0.669580917780707,0.386041526944241,0.0450805820011211,0.109683731717519
"ENSMUSG00000040441",11.4814550567667,0.906343424369385,0.669134865060141,0.0450816247855107,0.109683731717519
"ENSMUSG00000098789",86.3403025403655,0.528264164074641,0.289392342884547,0.045084773489586,0.109683731717519
"ENSMUSG00000032549",124.474292748611,0.506832336941978,0.273116334198931,0.045155392644987,0.109796695667216
"ENSMUSG00000038555",22.0475406021593,0.78826347846602,0.528121987064184,0.0451464642882363,0.109796695667216
"ENSMUSG00000064363",23765.0641827748,-0.463938250855394,0.25130405632684,0.0451517217261154,0.109796695667216
"ENSMUSG00000031513",367.80985578523,0.390597258251139,0.205168296278512,0.0452190273264104,0.109931798136091
"ENSMUSG00000037868",1.29636263233082,0.417308659035501,0.865339478631662,0.0452346405792437,0.109950128511283
"ENSMUSG00000025078",184.497367295075,-0.462635001706726,0.244091780254066,0.0452706844933819,0.110018103518089
"ENSMUSG00000038508",79.228974880104,0.56005047021807,0.314855291374915,0.0452889406056729,0.110042833560867
"ENSMUSG00000021838",12.6148182807997,0.884808746160153,0.621989765978021,0.0454033249276176,0.11030108494278
"ENSMUSG00000026888",4.69877410309421,0.959356808791593,1.20610864056805,0.0454431876598717,0.110378236622042
"ENSMUSG00000073147",22.3674636586233,0.777583739684382,0.520215044995667,0.0455096010006825,0.110519838806757
"ENSMUSG00000031065",371.3467902313,0.506327329123837,0.276959868339461,0.0455499541077672,0.110598114636064
"ENSMUSG00000092341",4526.66031383299,-0.432477557368444,0.228342035017314,0.0455751602078074,0.110639591242447
"ENSMUSG00000028048",104.273703175672,0.585333465995411,0.332873364263346,0.0456083548831327,0.110700442907393
"ENSMUSG00000078899",299.929553091312,-0.334901761897996,0.174095380749093,0.0456968590095289,0.110895495875049
"ENSMUSG00000004931",105.111757075797,-0.599457283908032,1.03743555538279,0.0457457631942713,0.110994396747333
"ENSMUSG00000025195",53.6607388625278,-0.959312645771118,0.721792596397686,0.0457978371284731,0.111067864690805
"ENSMUSG00000001802",3.6983572562258,0.983425205583303,1.13651604692788,0.0458005087086834,0.111067864690805
"ENSMUSG00000047443",7.87268802962036,0.899496733793377,0.806472426769165,0.0457965926535005,0.111067864690805
"ENSMUSG00000036432",39.3029247915221,0.759199707649091,0.455753085143476,0.0458122796315464,0.111076630995555
"ENSMUSG00000028648",443.897310173573,-0.642394016306845,0.370160676833544,0.045824143304684,0.111085619022159
"ENSMUSG00000020257",273.695740314244,-0.472986746912266,0.258607244234978,0.0458500112426908,0.111128546558855
"ENSMUSG00000021771",1592.2285792596,-0.341070764971935,0.176097197991688,0.0458734839005865,0.111165654313539
"ENSMUSG00000055313",7.77998868798602,-1.07754525856829,1.06972642157738,0.045907754382739,0.111228910681111
"ENSMUSG00000024127",69.4120311055323,-0.851759303713686,0.552862533926185,0.0459324137556984,0.111268862137826
"ENSMUSG00000020333",8.25891949435157,1.04645802285668,1.05280281964332,0.0459821570861443,0.111369553148888
"ENSMUSG00000042439",340.341921479287,-0.421379419950914,0.228000428852139,0.0460017369888014,0.111397165016089
"ENSMUSG00000002504",121.446338181611,0.534390152058211,0.300208102919668,0.0460424920563224,0.111476035433787
"ENSMUSG00000005893",483.399509021259,0.534042648653611,0.297330350961689,0.0460601899908371,0.111479247820368
"ENSMUSG00000028099",193.017689787565,0.404278124475586,0.212752701873337,0.0460591361261752,0.111479247820368
"ENSMUSG00000040701",42.1270236599098,0.680474076976634,0.395620081993718,0.0461060612666873,0.111550621494229
"ENSMUSG00000058230",210.63486567561,-0.486616250588299,0.260538337298953,0.0461058493068736,0.111550621494229
"ENSMUSG00000028907",622.638831613255,-0.565249282112212,0.312011741678506,0.0461299029125607,0.111588480953138
"ENSMUSG00000053460",45.1605396624897,0.592609964713362,0.334428078537998,0.0462092400438812,0.11176054700011
"ENSMUSG00000018995",22.314482862859,-0.877507614440777,0.590707555311318,0.0462351983901558,0.111803474232161
"ENSMUSG00000030347",60.7884412771548,-0.78029288524754,0.486468531404388,0.0462874264031228,0.111909898843268
"ENSMUSG00000034520",560.044649606261,0.448962772007534,0.24212674089615,0.0463092402796853,0.111942765951195
"ENSMUSG00000036975",42.5303535328431,0.718533954801967,0.460770148657524,0.0463482117945988,0.112000489392054
"ENSMUSG00000040521",117.514418584865,-0.792388242000204,0.534072518939892,0.046349567384802,0.112000489392054
"ENSMUSG00000039238",11.9353492714628,-0.921593353625245,0.738344470738616,0.0463729111987437,0.11203701926835
"ENSMUSG00000029623",5704.34913069067,0.498344232903706,0.271080796070345,0.0463955055568957,0.1120717258211
"ENSMUSG00000032952",81.9288921089987,0.494599254650226,0.266189604474853,0.0464410851154312,0.112161932645337
"ENSMUSG00000021916",50.1561459683063,0.60645074647085,0.343381841883265,0.0465013308210064,0.112287522065831
"ENSMUSG00000093979",5.22440656163138,-0.810754818319668,1.37800325868321,0.0465552457156702,0.112397782556588
"ENSMUSG00000001280",999.457825619348,-0.316006273477655,0.164482314865428,0.0465651654884862,0.112401805882257
"ENSMUSG00000039233",94.6310876713114,-0.786664349446069,0.486850338336649,0.0466390155649834,0.112560119259172
"ENSMUSG00000039089",41.1501726106283,-0.666617545701182,0.402145308368392,0.0466606244231388,0.112592318217351
"ENSMUSG00000032059",56.1450423405588,-0.619197858785748,0.353371422388952,0.0466789754952197,0.112616646106182
"ENSMUSG00000023286",447.231242205158,-0.611760273994507,0.359504899136728,0.0467130432584109,0.112678876396794
"ENSMUSG00000026425",172.896713111207,-0.651431578095902,0.377607509707957,0.0467300087072686,0.112699838601787
"ENSMUSG00000018565",485.672103874169,0.658056115185281,0.396309694209981,0.0467636508318039,0.112761005785825
"ENSMUSG00000055692",9.66605556611351,0.94363847490595,0.678227895148392,0.0468059122323339,0.112842931260782
"ENSMUSG00000062518",126.5010026096,-0.562358600035325,0.325183622901725,0.0468878163149684,0.113000384072475
"ENSMUSG00000067608",17.979403508394,-0.394427684164902,0.852012519944158,0.0468856028826606,0.113000384072475
"ENSMUSG00000017707",208.177245658599,-0.627232217366037,0.355085686082894,0.0469781070869544,0.113187359765538
"ENSMUSG00000037773",78.3543110167132,0.48762696004173,0.264953970383404,0.0469820210554803,0.113187359765538
"ENSMUSG00000032058",309.468228167537,-0.604547701865992,0.345321629352142,0.0470238581141264,0.113268115255799
"ENSMUSG00000034390",200.819205702107,0.540711304782747,0.298551981017981,0.0470412132377928,0.113269852030675
"ENSMUSG00000047821",1.25578045153661,0.414814848532456,0.865354473611333,0.0470363084518795,0.113269852030675
"ENSMUSG00000039253",66.1918397101745,-0.863590787790446,0.648788853761707,0.0470528787917153,0.113277913428385
"ENSMUSG00000030814",156.3249461772,-0.457490453647313,0.243404149824616,0.0470774105511928,0.113303964284606
"ENSMUSG00000031577",73.8081280581435,-0.680870246791411,0.399388817693122,0.0470803387830666,0.113303964284606
"ENSMUSG00000006941",490.522681786322,0.395828087147104,0.210100912109769,0.0471298587438766,0.113403100041141
"ENSMUSG00000037337",212.099181531857,0.625409957750118,0.373491386554614,0.0472159656542918,0.113570158291381
"ENSMUSG00000056429",478.351212340536,0.313844899223674,0.162998205830354,0.0472080241144827,0.113570158291381
"ENSMUSG00000048546",142.940330835263,-0.747972176846885,0.466552128025164,0.0472338932449929,0.113573162447662
"ENSMUSG00000057286",18.0510166614909,0.818450147540971,0.59309313497083,0.0472311350285496,0.113573162447662
"ENSMUSG00000037098",65.2421717506782,0.717402730874447,0.470167131796791,0.0472441812168204,0.113577847130075
"ENSMUSG00000051098",21.7572879581452,0.890785293447292,0.621832263384727,0.0473441545577584,0.113798101115798
"ENSMUSG00000039632",7.34747888636048,-1.05508473947501,1.19062610095827,0.0473992367660478,0.113910394479761
"ENSMUSG00000028673",176.644553527822,0.663265334814592,0.406376153200083,0.0474606243308292,0.114021360554341
"ENSMUSG00000105272",2.35534939109758,-0.902960602372155,1.38015153839755,0.0474621552964651,0.114021360554341
"ENSMUSG00000043602",11.8830727332795,0.910924850600949,0.631056354222182,0.0474803515787287,0.114044957345804
"ENSMUSG00000020290",1469.10520160422,-0.338596653836895,0.17540415466984,0.0475573844690272,0.114209842899609
"ENSMUSG00000025016",571.388010995767,-0.724717752827002,0.452482267149302,0.0475756551844103,0.114213440499997
"ENSMUSG00000052748",230.280823620598,0.419333854622157,0.21985427523226,0.0475692665330269,0.114213440499997
"ENSMUSG00000028127",257.855836702976,-0.466967700317419,0.251233616141277,0.0476182794689608,0.114295620036619
"ENSMUSG00000002289",110.179303595376,-0.59975957821148,0.339733656498255,0.0476655103209177,0.114388825561335
"ENSMUSG00000017400",19.7965914669917,0.732252906346938,0.464426600621746,0.0477019565598796,0.114456121633016
"ENSMUSG00000026926",355.339272239167,-0.519897472122623,0.2936357763747,0.0477631251589151,0.114582702402548
"ENSMUSG00000068394",63.232952675158,-0.629090930279498,0.36478039183883,0.0478842634565636,0.114853079255889
"ENSMUSG00000044641",78.2076548226742,0.522821190256743,0.288643106261417,0.0479429611516557,0.114973619990209
"ENSMUSG00000030337",12.1849540698732,0.876899578446098,0.628113770269367,0.0479791507203651,0.115040150292368
"ENSMUSG00000021893",91.9213577616568,-0.853757015126479,0.582059816102068,0.0480319276944323,0.115105898868639
"ENSMUSG00000022674",456.326420789894,-0.487355871395047,0.269563027091023,0.0480267402610869,0.115105898868639
"ENSMUSG00000055172",3.42133069287176,0.465645967408973,0.878350389713358,0.0480212288106752,0.115105898868639
"ENSMUSG00000103065",2.518573287451,0.870743828379327,1.2080154597142,0.0481020341132746,0.115253624663738
"ENSMUSG00000031015",76.1632196772397,-0.652934093882933,0.392649167464912,0.048124961692692,0.115284398996381
"ENSMUSG00000037910",3.41155586018448,1.07717852932726,1.21786318371559,0.0481318079663282,0.115284398996381
"ENSMUSG00000088252",373.002218111848,0.823051155860129,0.58218515428333,0.0481489241990038,0.115305116698828
"ENSMUSG00000038646",106.436906903553,-0.807059600260706,0.547514736243124,0.0481694967503941,0.115334102715122
"ENSMUSG00000042901",130.258905513519,-0.428092382293351,0.232039031099673,0.0481913490837605,0.115366142234441
"ENSMUSG00000020409",516.871014442152,-0.38191406668912,0.201302203747235,0.0482119640853131,0.115395208941631
"ENSMUSG00000021203",38.1420353251706,0.748263063479921,0.470723093676904,0.0482334239743917,0.115406008627414
"ENSMUSG00000069045",201.665974275118,-0.632638117267815,0.362916253149325,0.0482260037850639,0.115406008627414
"ENSMUSG00000056493",46.3947041922551,-0.815166001696255,0.544067885579719,0.0482667993109928,0.115465578748711
"ENSMUSG00000039232",5.54383156806292,1.01251176277043,0.975405583528272,0.0482927991343046,0.115507487075886
"ENSMUSG00000032340",146.322603094505,-0.620091500716793,0.353054154613833,0.0483135908767197,0.115529271257978
"ENSMUSG00000057982",128.788334982132,0.455166596676304,0.244325662043251,0.0483188728310038,0.115529271257978
"ENSMUSG00000102049",288.937933817999,0.581951736008979,0.33222235215764,0.048339526102427,0.115558365102502
"ENSMUSG00000046380",35.3517682719093,0.657962457479763,0.399495357934654,0.0483665274655542,0.115582336822843
"ENSMUSG00000093345",6.36609034216848,-0.946085710361886,1.05352861542692,0.0483659678339153,0.115582336822843
"ENSMUSG00000057706",3.46776908369428,-0.915594075682301,1.57270507026775,0.0483953467079264,0.115630916985131
"ENSMUSG00000031736",8.63372591173757,-0.853246346382628,1.00413458387011,0.0484111664773457,0.115646966505441
"ENSMUSG00000032735",2.42159765085873,0.608982344240091,0.991286288474885,0.0484190471410546,0.115646966505441
"ENSMUSG00000048720",34.8240232495584,0.628947534137185,0.361989202514212,0.0484307629304938,0.115654666026722
"ENSMUSG00000106674",2.08373065302831,0.920397026988092,1.25298866282689,0.0484455342151634,0.115669658218147
"ENSMUSG00000021217",16.304997572923,0.734293127420875,0.464325977762412,0.0484625805998844,0.115690076282178
"ENSMUSG00000024238",117.24707229563,0.526630197564495,0.298575545979706,0.0486413824342931,0.116096562806281
"ENSMUSG00000050708",2721.47621645483,-0.924919251111107,0.842541561292522,0.0486567128311829,0.116112803933394
"ENSMUSG00000031818",3043.97799297429,0.407284366642638,0.218332404315745,0.0486793719337235,0.116146525291762
"ENSMUSG00000024608",23345.3275019147,0.478223304154386,0.261994902929384,0.0487448799617409,0.116282452303197
"ENSMUSG00000026179",247.882595187004,0.438135262004532,0.238723769928437,0.0487739094807884,0.116331326308031
"ENSMUSG00000026341",456.190437381355,-0.649805854867895,0.385807682056339,0.0487978974567618,0.11636816064851
"ENSMUSG00000015522",98.4935811058223,-0.662551049069944,0.387603473161958,0.0488084145916248,0.116372863852125
"ENSMUSG00000051747",70.2952897162025,-0.797854212105233,0.615955548922413,0.0488267842538222,0.116396284745809
"ENSMUSG00000105233",5.40486784909376,-0.916939286030285,1.3028284957519,0.0489058593604177,0.116564385479442
"ENSMUSG00000031986",33.0409729479796,-0.953714897968915,0.728329463733392,0.0489371389962433,0.116618529482036
"ENSMUSG00000016758",2.28035197049222,0.582921689095722,1.00343535611049,0.0489961361143049,0.116738694496277
"ENSMUSG00000063875",30.0039192402353,-0.607327273548209,1.04842920321667,0.0490180214078361,0.116770409927116
"ENSMUSG00000024181",361.432861387491,0.561759290657721,0.32561949111625,0.0491007351258294,0.116940999007459
"ENSMUSG00000028443",65.264691212969,-0.588818314078653,0.341610437368976,0.049106804708397,0.116940999007459
"ENSMUSG00000015714",246.351876750615,-0.704096483945811,0.425031013866772,0.0491425836488337,0.117005742432424
"ENSMUSG00000032525",375.245181104739,0.471838370179427,0.255274289603914,0.0491690639149917,0.117036353164926
"ENSMUSG00000033964",33.2104721939012,-0.69303938940139,0.434328530948057,0.049178313214538,0.117036353164926
"ENSMUSG00000039911",7.21460617949532,0.889154578332745,0.840186033715203,0.0491812210267177,0.117036353164926
"ENSMUSG00000064120",61.5519287226406,0.670086576792098,0.432471044981039,0.0492053783205001,0.117073383533699
"ENSMUSG00000021252",581.673793611661,0.336583087992704,0.17504242139629,0.0492585207376985,0.117131515157978
"ENSMUSG00000023915",116.834891244679,-0.597399637787114,0.337028629671436,0.0492597515506786,0.117131515157978
"ENSMUSG00000025212",47.3870966598679,0.567671132522053,0.320987156509925,0.0492642131452309,0.117131515157978
"ENSMUSG00000045349",34.6048733695895,0.778817998814492,0.505804934956547,0.0492433516268768,0.117131515157978
"ENSMUSG00000005057",12.4017651611572,0.84874196337946,0.651115267816886,0.0493541242346532,0.117324806764137
"ENSMUSG00000038155",677.762748438974,0.931927338673765,0.83412993455935,0.0493722402324355,0.117326913230769
"ENSMUSG00000072969",119.665200745001,0.519457194841248,0.299462783562665,0.0493685122512059,0.117326913230769
"ENSMUSG00000053173",11.8350070172015,-1.00069764900143,1.18720436815803,0.049389818864174,0.117348210591624
"ENSMUSG00000020792",139.345820400952,0.496116476267297,0.278218554801896,0.0494007295632154,0.117348495116155
"ENSMUSG00000025403",554.960565585355,-0.502353651439253,0.276712826944074,0.0494071716716375,0.117348495116155
"ENSMUSG00000028347",122.819650450102,-0.894694942109787,0.661493899852173,0.0494303541361961,0.117362620812562
"ENSMUSG00000040128",44.7821102768029,-0.932871176629287,0.761533894361584,0.04942243882417,0.117362620812562
"ENSMUSG00000045216",120.238564215673,-0.494137229321243,0.275089718136525,0.0494507011964059,0.11739046532924
"ENSMUSG00000059981",392.732241861491,0.462483794922792,0.252472136003215,0.0494617595490969,0.117396253624808
"ENSMUSG00000014852",37.3806525235057,0.745504406119556,0.4813551087565,0.0495410100886384,0.117490958109621
"ENSMUSG00000020059",11.7389940382902,0.850235525400838,0.591388407696429,0.0495394918983037,0.117490958109621
"ENSMUSG00000025138",166.37778068828,0.483693175051443,0.26990414649372,0.0495372727720175,0.117490958109621
"ENSMUSG00000034274",347.333865223544,-0.343929433482543,0.180212888467372,0.0495447956842317,0.117490958109621
"ENSMUSG00000096740",267.103509207002,-0.420027380092368,0.225275770517137,0.0495232215079477,0.117490958109621
"ENSMUSG00000106332",3.06232554360593,0.69656385807506,1.05262349396802,0.049581592668519,0.11755774905163
"ENSMUSG00000020801",49.5853794266885,-0.801985297717998,1.19453893512968,0.0496706733471242,0.117719948860948
"ENSMUSG00000023048",142.764492907484,0.507214213658832,0.281361308885429,0.0496736175937806,0.117719948860948
"ENSMUSG00000024982",146.048546500811,-0.6587740022551,0.392057839439942,0.0496845778730251,0.117719948860948
"ENSMUSG00000030417",717.584698365479,-0.26204761620867,0.136078597652398,0.0496775360502331,0.117719948860948
"ENSMUSG00000019194",18.1697524983755,0.852632442874885,0.586724416602517,0.0497648981275156,0.117889745625089
"ENSMUSG00000109157",7.37448673134188,0.927004886115156,0.943300795493166,0.0497900110789717,0.11792872363209
"ENSMUSG00000061589",616.666662954167,-0.42515205809592,0.228291007126871,0.0498343626397853,0.118013247225045
"ENSMUSG00000023883",217.529912876739,-0.69600861458102,0.425164981736325,0.049872674729839,0.118083441784714
"ENSMUSG00000039100",160.77795632559,0.411313067448815,0.222708323489897,0.0499115588535487,0.118113904435531
"ENSMUSG00000066902",79.8877599575061,-0.709349955217637,0.428075484054222,0.0499079641865015,0.118113904435531
"ENSMUSG00000038665",3.28763031158489,0.897264446188166,1.1644780070255,0.0498960911966113,0.118113904435531
"ENSMUSG00000029735",27.0208345037927,0.78690163718142,0.51446248800962,0.0499792107404423,0.118253452236637
"ENSMUSG00000037138",15.9870559994937,0.805516808979229,0.616990816355692,0.0500470373825143,0.118393364966556
"ENSMUSG00000005936",176.575267973677,-0.45218884905902,0.244485801720693,0.0500603878925946,0.118404380463572
"ENSMUSG00000033581",276.164857399684,0.638499611528679,0.390062799136574,0.0501061324399122,0.118482668771709
"ENSMUSG00000047250",5.7553690550261,-1.13045060691408,1.4369200464028,0.0501108871521438,0.118482668771709
"ENSMUSG00000020484",82.159595448888,-0.871933896940086,0.630876888971128,0.0501304976302269,0.118508461591054
"ENSMUSG00000028434",51.3247379306677,0.580323653235255,0.338578840764521,0.0501707065375658,0.118582931679123
"ENSMUSG00000028719",129.277535847624,-0.667863333861041,0.406454891194953,0.0501961944166228,0.118622587499564
"ENSMUSG00000019779",2.25745425957106,0.782327860923203,1.16909998440412,0.0502075895490803,0.118628931656649
"ENSMUSG00000028811",429.623239441225,0.492409748034654,0.274972096574508,0.0503358966612191,0.118911461687622
"ENSMUSG00000024507",87.9358465633537,-0.718516549366883,0.447915341564045,0.0503708092534435,0.118973300593591
"ENSMUSG00000029192",51.4299522502763,-0.823802649621275,0.559899616979325,0.0503968168053609,0.118993454936236
"ENSMUSG00000078932",7.73943559164203,0.893545932070256,0.942787584431173,0.0503904454520188,0.118993454936236
"ENSMUSG00000019647",7.95967992172665,-0.974515841917991,0.938617569917929,0.0504813508675719,0.119151736129196
"ENSMUSG00000059479",3.67504172907266,0.857002329935516,1.14436575296451,0.0504728816994685,0.119151736129196
"ENSMUSG00000057359",365.467316323323,-0.532604585732957,0.299920524576595,0.0504957165129267,0.119164991022275
"ENSMUSG00000067370",20.6333730387497,0.845091807062006,0.743300515202804,0.050523408608025,0.119209685002199
"ENSMUSG00000029311",44.6283191743592,0.616863732541721,0.375143969839892,0.0505547093031357,0.119262876493921
"ENSMUSG00000059995",917.564544837584,0.446138003153048,0.243984296396916,0.0505641222335077,0.119264423397669
"ENSMUSG00000078768",56.6632758199949,-0.598232901181834,0.35114949949612,0.0506197243226584,0.119374896199183
"ENSMUSG00000040888",610.366509396268,0.691931556915635,0.437310442435664,0.0506745339822469,0.119472752298874
"ENSMUSG00000043110",13.6860589074662,0.874030491545596,0.655672765161417,0.0506787642286947,0.119472752298874
"ENSMUSG00000074785",9.92105977034917,0.767666033303186,0.954126409458324,0.050763851266385,0.11965262900604
"ENSMUSG00000052407",22.8324120885923,0.757859353570421,0.481483727417294,0.0508528347180307,0.119841625891133
"ENSMUSG00000033706",379.422032494562,0.583736778879921,0.346286702645817,0.0509393609149567,0.120024767526089
"ENSMUSG00000018474",355.084040086299,0.610840277480406,0.363857902550669,0.0509699509810254,0.12005530308035
"ENSMUSG00000024668",114.628621467528,-0.650654568817446,0.387099445373013,0.0509639338369182,0.12005530308035
"ENSMUSG00000020823",270.993569444175,-0.56697800794702,0.328450176496813,0.050999065873989,0.120103108790914
"ENSMUSG00000021432",15.1376859475828,-0.975396029775772,0.843920437665378,0.051029459919964,0.120153909863415
"ENSMUSG00000004096",1008.04253955868,-0.259955434393291,0.135701828886141,0.0510600559483399,0.120185625533904
"ENSMUSG00000021595",2318.79300535866,0.67574473695631,0.416271834869492,0.0510605792891673,0.120185625533904
"ENSMUSG00000055567",3.19887782990103,-0.674077591600508,1.11152443779484,0.0511066632982997,0.120273310430196
"ENSMUSG00000043881",19.1391049775508,-1.03077322867812,1.00566187411907,0.0511652954351774,0.120390490416669
"ENSMUSG00000032238",10.2662242858934,0.915061542802793,0.712840276434453,0.0511798490612286,0.120403932348397
"ENSMUSG00000035311",62.9883384579619,-0.603374146613771,0.349145429564244,0.0512292452761711,0.120499324942344
"ENSMUSG00000036206",40.4433681472421,-0.817557867750274,0.537738433632825,0.0512710252263554,0.120576773019812
"ENSMUSG00000026918",958.315900173981,-0.364007621657387,0.194731019794876,0.0513246916208168,0.120682143505508
"ENSMUSG00000001911",9.47295205164676,0.968379842431268,0.890003573875968,0.0513395817872071,0.12069631699637
"ENSMUSG00000025790",9.46472185688749,0.94457911398974,0.895195400539423,0.05139737352261,0.120734999987008
"ENSMUSG00000026201",258.060202377725,-0.429786176452636,0.233391373075315,0.0513874393854243,0.120734999987008
"ENSMUSG00000029918",531.196819296282,-0.275401115146501,0.144395202509681,0.0513992269358157,0.120734999987008
"ENSMUSG00000030102",187.746864562462,0.452074316101969,0.248208700081619,0.0514003619887419,0.120734999987008
"ENSMUSG00000030615",224.05571803281,-0.58478439846765,0.334135390080595,0.0513961587874902,0.120734999987008
"ENSMUSG00000001767",493.755185739955,-0.3868306503595,0.208863924743408,0.0515517392734089,0.12104881675251
"ENSMUSG00000073468",40.158151196511,-0.361010893372657,0.828228874627554,0.0515458928818524,0.12104881675251
"ENSMUSG00000117809",216.850474117897,0.631782446906481,0.383954088657296,0.0515672105261778,0.121064271704192
"ENSMUSG00000058704",141.419073978659,-0.703508127679003,0.457852406371081,0.0516156130257978,0.121136142305418
"ENSMUSG00000061436",159.950850027243,0.485394326794428,0.266841012324036,0.0516132983078842,0.121136142305418
"ENSMUSG00000022191",1252.66615487067,0.417817621479094,0.227718091187988,0.0516547085037992,0.121186128357148
"ENSMUSG00000070697",1544.08632730316,0.481793709004679,0.268770629149599,0.0516488800348767,0.121186128357148
